OBJECTID,COUNTY,CNTYCODE,LAND,ISLAND,TAG,GlobalID,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
1095,Hancock,09,y,y,n,{56ABC0B4-A69E-4084-A4A6-B8162016C7F3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,37033.89629998,1001.73413885332
1096,Hancock,09,y,y,n,{DBAB56F4-ADDE-4AC0-B3BD-0B65C806D860},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,162.812453125,48.9918288121074
1097,Hancock,09,y,y,n,{57B71E5A-051D-4DF5-827C-5DE73A5F50FA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2822.316662525,212.778241854048
1098,Hancock,09,y,y,n,{569D65EB-CF8B-4E51-994A-A164C903B68D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1044.576253105,122.456305559987
1099,Hancock,09,y,y,n,{EF71FBB8-F497-4438-A35C-F25E21ABB357},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,858041.964312475,4860.68551937687
1100,Hancock,09,y,y,n,{0566A3B8-D499-4FF0-8D5A-276CB07C6580},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,6728.40259687,316.942667132048
1101,Hancock,09,y,y,n,{90B5AF7E-9EDD-4A4F-972E-403A3472AC09},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,363.38048125,71.1150678282211
1102,Hancock,09,y,y,n,{8CE99EF0-E713-4790-8709-D5E136EE587D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,298.01593126,68.6290934731218
1103,Hancock,09,y,y,n,{744E0E55-1AC1-4481-8E8B-79E687741FA9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,346.065218735,82.198248147469
1104,Hancock,09,y,y,n,{1FDD2DC8-B993-47C2-9629-2194932A4C5E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,190.9053125,62.6114636159034
1105,Hancock,09,y,y,n,{6DF6E5D3-690D-4E86-9578-DDED2D1EE151},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,140.01328436,51.4055092738114
1106,Hancock,09,y,y,n,{D04F545B-BC21-41A3-A9D8-6BEB2DC7B88B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3396.769440615,222.766774192125
1107,Hancock,09,y,y,n,{0DE22CA5-E315-457F-9490-C872B0D0B7FC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,25437.975290755,945.323202493814
1108,Hancock,09,y,y,n,{96346C1B-F3DE-4128-B375-447B8FB4BBDC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,153.718240625,50.4418662282538
1109,Hancock,09,y,y,n,{AF889605-D0EB-4DDF-B92E-6670EF7C9AA8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3368.908818765,254.560485469301
1110,Hancock,09,y,y,n,{9EC2C1D0-3102-4AD4-8A5E-96D175354744},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,376.912650025,76.1347457582064
1111,Hancock,09,y,y,n,{08FE06F2-DACA-4293-A1C5-C589330A2EC7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,128.40689064,53.1107380035366
1112,Hancock,09,y,y,n,{8B08011C-0EC2-4C11-A447-08D7D5CB8041},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,113.35833749,41.0256138152183
1113,Hancock,09,y,y,n,{1DCB2A17-C334-4EBC-A7C7-582625E70F4E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,13588.155620295,469.033604385015
1114,Hancock,09,y,y,n,{327671F1-FEB6-4D52-BA78-9B7C931E298B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,13865.082634365,467.666042462945
1115,Hancock,09,y,y,n,{EA61FDEF-506B-46DB-959F-4BC288C10038},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,229.815543745,57.0298490049732
1116,Hancock,09,y,y,n,{F82E2D43-EE7F-4B3E-92FF-3430318F4047},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,120.061468735,44.2749944022549
1117,Hancock,09,y,y,n,{444C1579-6C07-46E1-BF34-A9726DCDAE0E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,172.751321835,51.5160459281557
1118,Hancock,09,y,y,n,{D4FCCAE2-2AE5-4F3D-B1EC-C2690F859387},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,82.062393745,35.618941578453
1119,Hancock,09,y,y,n,{FD16FDFB-CDC8-4C78-9217-B2A00BE51025},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1703.81464694,149.195445536821
1120,Hancock,09,y,y,n,{400ED1F0-6A4D-4430-9523-0FD2D69DC3BF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,114.278796885,39.491718783912
1121,Hancock,09,y,y,n,{13AF8265-26BB-40D3-8362-8F7018E6A7F6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,617.23465002,113.069007586803
1122,Hancock,09,y,y,n,{BEBB5847-C1D8-4A6D-A534-B3590B78F8D0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,296.519221895,83.1965410951227
1123,Hancock,09,y,y,n,{543E1605-7B03-44F1-B4B7-0B643BAF79BD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,164.92143437,50.6881232760723
1124,Hancock,09,y,y,n,{223484F4-3EE2-4F47-A321-A77A3D3ABDAF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,40027.48552192,874.326859490196
1125,Hancock,09,y,y,n,{B38365EB-7DC5-4654-AA11-E4CE1E65C432},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,244.46820001,65.6382516254279
1126,Hancock,09,y,y,n,{DE78822F-FEE2-445C-8BFD-30DE419F7645},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,200.84196875,61.3347777229096
1127,Hancock,09,y,y,n,{442F87E5-F5B9-4F44-8720-8D98F412EE0D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,276.00107504,72.8524616015715
1128,Hancock,09,y,y,n,{E0B56BAC-F177-4EC1-A0ED-61FF43EDFC20},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,11836.774149975,445.507896685362
1129,Hancock,09,y,y,n,{7E67970D-7DAF-4AD5-B7DC-517E2C6E1D9F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,347.95353436,78.9950616857764
1130,Hancock,09,y,y,n,{14A42CE2-36CB-4C8B-B350-611A4B2F8348},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1125.56266873,126.740206010356
1131,Hancock,09,y,y,n,{9FEDB2DB-A6C1-4FC0-92B4-D5A68BA92DE4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,313.3587125,85.4753154352169
1132,Hancock,09,y,y,n,{AA425A68-4091-47D2-9A96-DEFD180ECC69},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,191.13895937,52.9146973130757
1133,Hancock,09,y,y,n,{97761E35-533C-424B-A908-FC0EB92C7E9D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,739.59020937,119.552795470644
1134,Hancock,09,y,y,n,{5AD159C3-E90C-49B0-A45A-C04683BDF214},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1099.421274955,158.053821880429
1135,Hancock,09,y,y,n,{5F79C015-4ACB-423E-BA65-2AAA68C83773},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,800.64492816,127.118396323971
1136,Hancock,09,y,y,n,{9256FE8B-A7A5-4978-A3EA-AA4A9BEC8804},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1104.85185318,174.931840695759
1137,Hancock,09,y,y,n,{04AD147B-79F4-475D-9191-747BC07A641D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,347.07395314,68.9866457548637
1138,Hancock,09,y,y,n,{01D39048-D817-4CDC-898F-0DEFBC9078DA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,111.375712515,41.2422972710797
1139,Hancock,09,y,y,n,{5B576B10-567B-45D5-8CC9-3F1F0E5A5B88},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3586.018090605,238.709690617456
1140,Hancock,09,y,y,n,{0250A611-EEC6-4483-B533-9509E90D5887},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,119.624156245,41.6284640534667
1141,Hancock,09,y,y,n,{FB594B13-B2F3-4EE5-A080-97E16E09B797},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,534.706028115,95.7076656532387
1142,Hancock,09,y,y,n,{5AF866F2-F886-4D42-8577-B2B9ABA1C23D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,90.68768438,36.8909805232762
1143,Hancock,09,y,y,n,{0FE501B4-8695-40C2-8B5D-1F90E9F5C199},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,9681.652418735,496.414659788085
1144,Hancock,09,y,y,n,{B71F940F-3024-495D-910B-49ADEB882BFB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,228.262871895,56.6279478139032
1145,Hancock,09,y,y,n,{CB81DA9E-3236-4A52-8014-5754DB1504B5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,159.858559365,53.458506074637
1146,Hancock,09,y,y,n,{BF994336-CEC7-4F21-9A14-58FF1AF79A2F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,192.96880938,53.3284910570843
1147,Hancock,09,y,y,n,{9C5D6EA3-9C58-4E26-AD65-569E0E09F722},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2780.03868746,190.805815779285
1148,Hancock,09,y,y,n,{B783D0AE-D86C-4311-AF13-59364C198834},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,495.505275035,91.6322077269012
1149,Hancock,09,y,y,n,{18B52D78-85AB-41AD-B526-0C99FF7A2714},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5217.643846865,287.043575275332
1150,Hancock,09,y,y,n,{F464E87B-1D09-42C3-B60F-B61D9ACD29E4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1375.465431255,145.739243919971
1151,Hancock,09,y,y,n,{8D50384B-A62D-4F51-BA1B-5E0A5E492F72},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,101.25272499,41.5425991935749
1152,Hancock,09,y,y,n,{D6C40B15-0211-4A3B-9536-0AD422E54763},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,117.466496845,41.9326231377798
1153,Hancock,09,y,y,n,{C708478E-E7E5-4B40-AA1A-84B71779EFFA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,66.8119,32.9225704922299
1154,Hancock,09,y,y,n,{A6C340B5-C09C-4A83-ACF8-CF256C4FD290},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,700.918990605,128.833015497871
1155,Hancock,09,y,y,n,{5CFFFDB6-A8FF-4E82-AB92-DBC2F0D9DDE3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,87.169765625,39.5577185779316
1156,Hancock,09,y,y,n,{4731F8F3-C638-4D3A-BB00-A8ED0F75C0A8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4275.079781305,304.690131602166
1157,Hancock,09,y,y,n,{211BE0DB-2F62-4D74-94E5-57DD4681CB06},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,235.68660001,60.3244940616455
1158,Hancock,09,y,y,n,{29E251E7-A3C3-4F96-B405-58EA9EA081B4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1393.52250005,178.632401658504
1159,Hancock,09,y,y,n,{A59A4CB6-339F-458D-86AD-2010F83035AB},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,33371.54071886,764.419504859785
1160,Hancock,09,y,y,n,{7D95ABB4-07BF-4611-826F-A7EAC4F6C3DC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,86.03136878,35.2007771116824
1161,Hancock,09,y,y,n,{6B2F0D74-F776-417C-B63E-B179590AA897},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,763.58076561,118.418954690278
1162,Hancock,09,y,y,n,{D89C919C-F1B6-4E86-AAA3-25342FEC4E4A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,883.26097185,113.893822899346
1163,Hancock,09,y,y,n,{D6C407DB-27E9-40A1-9EDB-1AD41207AF89},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,11267.762334365,403.441962473319
1164,Hancock,09,y,y,n,{35FAC30C-C0D3-4D8E-8901-B5F62C1D8803},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,13860.953959285,563.991919185212
1165,Hancock,09,y,y,n,{87BBF489-516C-42B4-A5CB-0C5EBAD5DC4B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,696.045753125,105.529621343212
1166,Hancock,09,y,y,n,{F4A4AC61-DA23-4A26-A30A-F339D9E3DBE5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,69.78120625,34.8594303807967
1167,Hancock,09,y,y,n,{EEABB2B0-110A-43D2-BF12-13993FF53BDA},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1914.271809405,166.851439562274
1168,Hancock,09,y,y,n,{02F4D678-C2CD-4642-A478-83B4F2C7A894},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,516.58354062,88.5352895176394
1169,Hancock,09,y,y,n,{B7C9E963-9C9B-4AD1-B36C-D502AF0FF1D9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,299.78167501,63.8378273218043
1170,Hancock,09,y,y,n,{774DA210-6EAB-47C9-BF1F-5E1407FE1FD3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,74.656237505,33.0944267291886
1171,Hancock,09,y,y,n,{77EE312D-6A70-455C-8BC3-D9703388CFB4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,305.49866564,71.1109111726329
1172,Hancock,09,y,y,n,{6F24FAF6-32DE-401D-B233-E192B18DB6CF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,424.76907967,78.0857348271632
1173,Hancock,09,y,y,n,{2D0483B6-09A3-4D67-ACD1-7466B04E4364},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1613.65637187,153.900718340629
1174,Hancock,09,y,y,n,{AEE46007-1F98-4039-8CE0-3CC4CFB9F375},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,197.64271875,53.6633418978104
1175,Hancock,09,y,y,n,{C1B21FA7-1EE4-4F4C-B988-4435490D011E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,279.5128656,63.5779126282829
1176,Hancock,09,y,y,n,{07898724-91EF-4F16-A9CA-3AFEDFDE35A8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,301.18331563,73.462198375937
1177,Hancock,09,y,y,n,{21BB6221-E2B8-4AB6-A34C-3E900FC2962A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2435.484389075,269.411901378941
1178,Hancock,09,y,y,n,{A080E251-D554-4F08-89B7-47EA0F3CFBE4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,208782.3866343,2393.45340451891
1179,Hancock,09,y,y,n,{D6772032-80DB-467D-BDB8-1D8C309343DE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,363357.99123128,2561.56495067301
1180,Hancock,09,y,y,n,{0D4B2D81-466D-4AA2-8640-7586F6B367F2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,832.971315645,110.467694421414
1181,Hancock,09,y,y,n,{22339EA3-707A-4377-87C8-67FAA33A4A40},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,574.46471564,96.7813551809367
1182,Hancock,09,y,y,n,{58DD2645-8059-420E-931E-167C05EE0AC5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,727.066693745,101.221347186581
1183,Hancock,09,y,y,n,{AB230254-EDE6-40F0-82B7-A2DDE7A55126},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,413.71756874,84.7933697949505
1184,Hancock,09,y,y,n,{F0AB8D1E-3764-4B50-81B8-428A4D63F17E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,7409.74255001,412.819778455285
1185,Hancock,09,y,y,n,{A1A2059D-C3EE-4D17-958C-D4E2BC795053},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,668.75514999,105.972024282013
1186,Hancock,09,y,y,n,{318B4B5C-A06E-437B-B708-5C3A2B96867F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,49.6877,29.8385704326133
1187,Hancock,09,y,y,n,{D6B596D7-C6A9-4C3C-8AA3-B675545E9626},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,66.43592186,31.5836848325158
1188,Hancock,09,y,y,n,{412DE036-5F0F-4221-A17A-2C77F104F853},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1319.60660001,154.044739411237
1189,Hancock,09,y,y,n,{6FCE6736-63BE-4D77-9E97-ABF63F387F02},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1524.03622184,162.848904935052
1190,Hancock,09,y,y,n,{FEC37DD9-6BC2-4716-BC33-82345F3B3556},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,5136.69285307,309.883803970865
1191,Hancock,09,y,y,n,{FFB6FFA4-8381-4A82-86AC-93413E019492},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,331.827415615,67.5276531246823
1192,Hancock,09,y,y,n,{D502F079-FA66-43F4-8E65-FA64AAB5B5F7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,124.733718745,44.9172849351805
1193,Hancock,09,y,y,n,{B764D5DF-8B67-4221-AF14-81BB3AAE183B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,201.8118406,58.1881166141376
1194,Hancock,09,y,y,n,{1F4EF5C5-342A-4779-9FB3-03EAC972D506},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,121276.80699699,1689.63147026838
1195,Hancock,09,y,y,n,{C611B381-2A35-4445-A1F3-BE37538AB3D5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,155.892181245,47.0897351810778
1196,Hancock,09,y,y,n,{0901FCD0-5E6E-4E7B-933F-3C8EBEB1ED0C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,57.75046249,30.5551911494218
1197,Hancock,09,y,y,n,{8062F44F-B5AE-4B63-B135-ABC20FBB4C35},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,774.996087485,161.946279034548
1198,Hancock,09,y,y,n,{53861973-AC9B-4D56-9AE1-55B15AE363DE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,67.46884062,31.198137298229
1199,Hancock,09,y,y,n,{1B6EDC20-22AA-4D7E-8E7A-899E6B0B8D0F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,42820.386434345,1258.08425263241
1200,Hancock,09,y,y,n,{80EC5A77-6939-463F-9383-A68AB1C88142},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1281.81889367,144.865470489666
1201,Hancock,09,y,y,n,{9813231F-EDCF-4545-912F-8C265FD1CEC3},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,46.186437505,27.1569572458462
1202,Hancock,09,y,y,n,{F4677FF3-D733-4C66-A29D-88A1CCD3ADEE},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,139.37483751,44.3503140804487
1203,Hancock,09,y,y,n,{F6641CA4-C60E-499D-8C24-9359B9E072FF},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,55.748568755,29.8094387796249
1204,Hancock,09,y,y,n,{D851794C-C2CB-4E77-BFD1-211FE450F1D4},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,13850.93742183,505.266473839175
1205,Hancock,09,y,y,n,{BA24D8AB-89BF-40D6-A3F0-A7801468FE3F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,24990.17295312,1001.28605113395
1206,Hancock,09,y,y,n,{F4CAB20E-472B-405D-86A4-6B047264D0E9},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,991.935778095,123.852071788622
1207,Hancock,09,y,y,n,{96A9CA64-7454-45D0-9AC9-4075815B4699},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1137.998765695,152.236858639228
1208,Hancock,09,y,y,n,{AFFCFD14-B537-4F47-8AC9-796162954E72},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2055.06412505,165.495382188515
1209,Hancock,09,y,y,n,{81867F77-BD40-473C-BD02-907DDDBB8519},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,862.249112485,123.344265902206
1210,Hancock,09,y,y,n,{09671C46-F8D4-4FF0-BB8E-129924D4ADA5},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1292.63561874,136.689610776363
1211,Hancock,09,y,y,n,{0126BAB6-1A39-483B-A2DA-9B39BD0EE92C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,94.22099375,37.0500487863204
1212,Hancock,09,y,y,n,{F75A29A6-2BFF-4639-8676-0A9670C0234A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,444.31332814,89.7330657502902
1213,Hancock,09,y,y,n,{6AA5ABC7-CDB3-4DAA-B8F2-FC3B11933AD8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,28649.401606235,647.751348085285
1214,Hancock,09,y,y,n,{B7AA109C-011E-41DE-B02D-61F59821D205},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,45047.146281285,1023.62596845738
1215,Hancock,09,y,y,n,{96379741-A6E8-45BB-A6B7-35EE7231939F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,275.87672502,61.3746395557391
1216,Hancock,09,y,y,n,{DE896C90-6873-42CB-A59D-9370D0A83907},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,202.96981254,63.752501180617
1217,Hancock,09,y,y,n,{437E7898-93AE-4EEF-A073-E39E6235733B},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,185.263506265,55.7373616377179
1218,Hancock,09,y,y,n,{7836C313-A84C-4A9F-A8E1-D6AE8C76AE54},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1828025.28534352,6471.98540819693
1219,Hancock,09,y,y,n,{398762E0-CDDE-4037-BB34-9213134C23A2},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1706.652809355,151.528494421389
1220,Hancock,09,y,y,n,{08EB0834-810C-4732-A36E-FDA4C8D95FE8},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,127.561506245,44.5279408233604
1221,Hancock,09,y,y,n,{FA16C70E-9619-4D9B-977B-FD597DB4DEF7},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1300.498168745,146.574705587112
1222,Hancock,09,y,y,n,{77B98A51-C0D9-4D65-ADCA-55B9D2D4735F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,115.219524995,42.2952185447231
1223,Hancock,09,y,y,n,{80EAACBC-279A-4434-B352-032CE4F942C0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1435.294128175,161.721219606354
1224,Hancock,09,y,y,n,{DA46B2CA-A420-4356-A2C0-F1BCCE924BD0},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4545.412840715,301.346664784814
1225,Hancock,09,y,y,n,{E433186C-9E9D-4C10-8F17-15BC9F5EC450},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,660.783862515,109.908771831061
1226,Hancock,09,y,y,n,{3F221C72-BD0F-47D2-A4F6-47AA3459953E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,454.687081245,93.7976118396637
1227,Hancock,09,y,y,n,{66ECD687-C528-4C4D-A6B1-A0B3CAA96B41},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,434.120706265,85.8731598839208
1228,Hancock,09,y,y,n,{2CD0EEFC-D173-43F3-9971-A41B09F96E6D},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1062.762624975,135.254361913834
1229,Hancock,09,y,y,n,{BB839C70-E763-4852-8686-ACCB0D200DDD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,333.142371875,77.3785613253478
1230,Hancock,09,y,y,n,{6522FAFB-2C61-48FB-93F3-6F4E6142F1BD},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,339.89154992,75.1891455903402
1231,Hancock,09,y,y,n,{54B62CEA-676D-4577-A337-1D49B3D99C8F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,311.66043752,79.3854281472265
1232,Hancock,09,y,y,n,{A677C91D-5932-4ADA-8259-067F0F550EE1},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1141.056340625,151.027956148714
1233,Hancock,09,y,y,n,{7E747DD9-F55B-4CD2-92E1-6E75E8C084F6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,76.52962186,33.2045167493435
1234,Hancock,09,y,y,n,{E2990E28-753B-4C29-88D2-7B2E3085467F},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,4487.410990675,311.652023369924
1235,Hancock,09,y,y,n,{15B7CE6C-6801-4364-992A-B3C1944A1114},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1566.688796845,170.055155891077
1236,Hancock,09,y,y,n,{E4AF8C8B-4004-4EA4-94A4-2BB90E109FFC},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,277.405953135,72.6485557927506
1237,Hancock,09,y,y,n,{4695BF13-7442-43DC-9076-7EEE29CC752A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,1827.05936875,161.489896548102
1238,Hancock,09,y,y,n,{4EAA7BE7-50E7-4B9C-AF36-9599DEE84B36},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2669.082950015,227.913006038186
1239,Hancock,09,y,y,n,{FC4789BB-68FD-4E27-BD68-D03E1D60BA3C},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,3461.05243747,215.364243618853
1240,Hancock,09,y,y,n,{2F1AD253-CFFD-42D8-9C22-5D7F0CEA8F4E},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,433.21830935,75.7473296891716
1241,Hancock,09,y,y,n,{41EB9ADC-DB73-493C-A268-B8EF2337C17A},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,392.08233128,81.7338554491128
1242,Hancock,09,y,y,n,{C42422DA-5420-432E-8652-E0AA774C1A79},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,645.38852189,101.612990605577
1243,Hancock,09,y,y,n,{2ACB1A1C-CB15-45F6-A83E-3F9962270571},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,171.452840615,53.159333950863
1244,Hancock,09,y,y,n,{08A13E6F-CE44-4D09-BCA4-88EC1D4A2FB6},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,45235.76103125,882.077565415188
1245,Hancock,09,y,y,n,{C45B8C78-95BA-4BB3-AF77-3D66E09FCBD1},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,2027.39313747,213.692083692475
1246,Hancock,09,y,y,n,{0BB36E61-9E0A-4C23-B093-EF05EAC489D1},,1970/01/01 00:00:00+00,,1970/01/01 00:00:00+00,200.814084355,53.6533893243068
